,radiant_win,radiant_1,radiant_2,radiant_3,radiant_4,radiant_5,dire_1,dire_2,dire_3,dire_4,dire_5
58200,0,42,114,21,27,34,48,91,74,28,79
58201,1,35,2,56,90,101,51,67,27,74,100
58202,1,14,87,9,21,8,22,7,84,75,114
58203,0,74,9,50,1,14,86,62,48,34,98
58204,1,23,111,14,41,2,34,69,32,54,21
58205,0,8,56,40,14,30,11,12,37,31,99
58206,0,59,97,101,114,84,74,37,99,47,9
58207,0,4,37,99,52,35,47,114,31,14,21
58208,0,31,93,111,35,2,106,6,45,5,84
58209,1,18,38,113,26,68,27,21,61,67,101
58210,1,51,8,27,101,9,93,28,11,26,100
58211,1,37,21,109,9,17,74,48,38,62,26
58212,0,99,91,39,56,64,75,4,96,74,14
58213,1,42,84,25,33,23,9,106,7,67,26
58214,1,13,105,9,93,27,35,103,39,60,81
58215,0,21,37,83,69,49,62,34,60,41,64
58216,0,71,33,39,44,20,7,64,21,25,41
58217,0,94,31,13,69,87,68,37,25,41,57
58218,0,86,84,11,4,95,43,30,41,119,23
58219,1,86,34,30,32,1,33,74,98,44,5
58220,1,22,93,21,84,120,113,99,72,14,112
58221,1,8,119,22,5,99,41,34,27,4,16
58222,1,71,22,38,10,26,67,20,35,2,64
58223,0,60,44,14,84,9,37,12,75,25,51
58224,1,54,111,120,14,56,27,55,74,70,40
58225,1,23,104,26,44,72,75,1,11,88,14
58226,1,61,27,114,14,110,120,90,6,62,17
58227,1,11,95,31,45,104,101,39,119,27,94
58228,1,38,107,37,23,10,27,14,9,28,8
58229,1,12,33,16,74,83,101,106,86,17,21
58230,1,8,86,34,31,29,113,26,21,16,114
58231,0,21,22,120,84,59,27,28,96,82,39
58232,1,14,39,84,44,99,32,21,88,37,1
58233,1,104,14,32,11,44,51,50,34,1,21
58234,0,45,21,102,14,1,2,74,107,48,30
58235,0,32,45,14,30,81,84,4,100,28,67
58236,0,22,114,14,56,26,75,101,93,69,74
58237,1,34,27,41,21,4,69,25,82,67,74
58238,0,14,7,4,11,120,1,16,82,45,34
58239,0,67,46,86,101,88,27,4,9,45,8
58240,1,54,86,96,7,82,101,18,14,11,120
58241,1,1,35,31,99,27,26,85,34,21,114
58242,1,8,31,101,42,21,88,114,106,3,14
58243,1,14,61,27,74,95,21,11,18,37,44
58244,0,6,9,16,27,35,44,26,22,86,96
58245,0,76,21,16,90,95,14,2,18,49,45
58246,1,4,108,32,74,64,75,16,101,119,41
58247,1,2,100,4,37,13,79,101,74,77,10
58248,0,67,14,87,29,9,36,114,25,71,5
58249,1,41,22,17,46,63,10,32,73,7,84
58250,0,64,8,4,62,108,93,20,89,74,2
58251,0,99,37,42,36,21,3,14,54,4,22
58252,0,36,21,22,48,71,47,27,79,8,99
58253,1,17,9,64,23,8,22,67,4,34,32
58254,1,99,12,71,9,26,14,42,41,21,25
58255,1,33,36,61,85,92,7,89,37,113,42
58256,0,21,22,42,86,101,36,14,73,104,74
58257,0,44,14,35,89,36,4,56,21,22,63
58258,0,8,14,30,22,9,119,93,101,29,106
58259,0,8,25,69,27,101,60,26,35,54,21
58260,0,48,31,74,32,120,45,1,14,16,106
58261,0,45,21,41,26,55,22,90,1,35,88
58262,1,16,44,52,46,99,84,74,20,48,69
58263,0,40,71,38,32,74,56,45,22,84,29
58264,0,9,3,11,8,65,26,22,70,14,93
58265,0,21,99,4,70,91,112,14,25,41,98
58266,0,46,14,99,87,67,84,40,92,34,42
58267,1,14,100,99,54,75,7,26,114,74,105
58268,0,12,37,23,104,84,56,101,4,110,18
58269,0,93,3,21,27,56,22,83,84,12,106
58270,1,8,77,20,46,71,99,32,22,104,14
58271,1,96,20,14,84,67,104,22,7,68,44
58272,0,56,37,67,69,101,4,31,22,93,14
58273,1,7,14,34,21,10,2,74,72,44,28
58274,1,1,104,62,14,74,35,114,32,23,82
58275,0,33,12,21,75,28,52,56,2,27,34
58276,1,12,60,87,34,120,101,2,21,8,68
58277,0,99,86,11,93,27,8,51,14,25,110
58278,0,78,67,25,31,87,8,40,11,21,14
58279,1,67,40,14,21,119,2,86,93,87,6
58280,1,9,64,17,99,91,16,86,93,114,22
58281,0,71,93,82,59,84,8,99,68,7,22
58282,0,119,93,120,60,74,99,34,113,86,105
58283,1,67,57,37,7,34,59,41,32,42,21
58284,1,7,49,6,37,18,11,86,55,114,95
58285,0,74,26,87,33,8,7,14,106,18,75
58286,0,9,63,93,27,32,99,39,30,28,67
58287,1,67,37,23,108,28,7,44,111,83,64
58288,1,54,107,2,64,106,10,23,88,101,9
58289,0,22,10,57,21,11,86,2,14,52,8
58290,0,15,21,43,41,68,35,14,4,22,69
58291,1,104,101,114,69,91,22,14,99,41,61
58292,1,41,106,47,63,9,101,8,34,14,102
58293,1,82,60,69,54,64,87,41,14,34,55
58294,0,14,120,27,21,105,40,101,30,106,77
58295,1,84,34,20,21,81,72,26,74,14,51
58296,0,37,70,11,62,98,93,26,46,107,2
58297,0,75,44,34,21,27,67,105,45,5,22
58298,1,41,5,105,39,35,32,1,74,21,37
58299,0,67,71,34,104,101,52,37,4,108,41
58300,1,11,16,110,69,93,61,87,22,99,41
58301,0,11,27,88,8,87,22,84,29,101,54
58302,0,35,14,17,28,120,9,48,69,5,101
58303,1,27,104,12,74,87,93,22,7,60,64
58304,1,26,110,93,82,101,84,35,29,1,37
58305,0,72,105,34,41,23,14,42,69,27,45
58306,0,8,49,22,36,64,74,93,101,75,7
58307,0,27,109,32,120,46,7,4,101,56,62
58308,0,46,45,14,10,79,94,51,112,22,99
58309,1,85,2,11,8,101,14,1,120,111,22
58310,1,120,119,26,77,56,27,106,17,70,112
58311,0,48,11,84,96,20,109,55,34,68,14
58312,1,16,8,39,5,69,40,14,95,106,32
58313,1,45,114,84,104,30,23,94,2,32,79
58314,0,77,21,46,85,9,23,64,35,93,42
58315,0,26,54,93,18,114,63,95,90,7,99
58316,1,31,110,62,11,8,72,16,61,90,46
58317,1,83,74,104,33,70,59,92,37,103,99
58318,0,100,64,74,114,88,31,14,9,8,92
58319,0,14,100,12,17,120,27,38,4,62,93
58320,1,67,63,9,14,42,11,99,95,100,71
58321,0,81,37,78,56,14,110,2,23,48,74
58322,0,1,104,105,88,106,36,25,85,67,26
58323,0,45,34,102,65,114,97,1,4,85,84
58324,1,81,14,105,7,25,59,84,21,64,1
58325,1,104,8,96,87,74,84,34,21,54,53
58326,1,108,62,37,67,23,22,33,5,27,8
58327,1,82,86,69,1,7,111,8,4,22,64
58328,0,56,14,26,4,34,38,12,119,9,94
58329,1,78,22,111,100,72,52,34,47,8,85
58330,0,35,8,87,119,36,44,9,74,21,7
58331,0,54,91,119,4,57,27,70,60,93,101
58332,0,38,27,62,93,34,26,56,23,96,14
58333,0,74,27,85,77,69,25,31,81,21,34
58334,1,22,14,26,69,56,106,72,4,91,102
58335,0,99,109,120,14,52,20,70,74,1,27
58336,1,64,8,14,28,37,22,30,93,4,99
58337,0,105,6,5,76,21,1,38,10,34,90
58338,1,83,22,59,82,44,106,8,45,37,99
58339,1,93,106,61,5,111,46,108,84,41,75
58340,0,2,74,89,9,21,14,84,29,34,67
58341,1,61,120,79,48,58,106,77,86,108,14
58342,0,86,22,84,88,44,57,70,30,47,29
58343,1,96,9,48,22,79,21,8,89,1,35
58344,1,31,59,1,99,107,3,55,12,14,34
58345,1,22,70,49,27,119,103,69,90,74,106
58346,0,75,104,114,74,101,99,27,83,113,42
58347,1,84,4,2,8,14,12,7,23,22,101
58348,1,84,75,74,10,88,31,93,56,101,38
58349,1,25,86,98,43,41,47,106,2,37,7
58350,0,41,34,64,2,14,9,1,114,83,11
58351,1,86,77,40,67,49,108,22,54,27,26
58352,0,32,21,93,27,120,67,16,112,25,2
58353,1,109,114,25,26,38,22,1,7,27,21
58354,0,99,9,86,27,41,5,61,72,1,105
58355,0,16,69,86,4,47,54,27,2,11,88
58356,0,95,3,17,69,31,16,108,26,46,67
58357,1,99,86,106,10,32,1,84,69,22,9
58358,1,74,62,78,92,42,84,85,106,14,1
58359,1,14,94,34,102,105,95,72,30,45,78
58360,0,74,69,14,109,20,110,27,17,1,114
58361,0,59,108,32,21,35,41,74,54,85,111
58362,1,27,60,14,114,22,26,45,49,51,44
58363,0,9,29,23,14,93,60,98,74,48,79
58364,1,28,51,86,82,93,52,92,9,87,62
58365,1,17,45,36,67,42,26,14,51,22,18
58366,0,31,4,99,27,18,120,17,26,44,62
58367,0,7,34,23,14,44,17,39,32,77,42
58368,1,14,22,18,21,9,41,108,28,27,34
58369,1,86,11,33,114,44,21,30,94,41,38
58370,0,102,25,93,84,114,110,12,107,43,27
58371,1,46,32,14,18,31,23,10,5,99,91
58372,0,72,39,71,61,64,14,32,7,11,106
58373,1,47,101,96,58,109,59,93,88,22,86
58374,0,72,64,23,110,52,108,30,82,54,27
58375,1,22,82,23,61,101,14,32,114,9,1
58376,1,62,69,4,8,101,22,99,32,106,107
58377,1,50,34,52,14,109,74,86,8,67,46
58378,0,38,84,41,17,86,75,1,39,88,14
58379,1,28,77,8,92,26,48,49,9,16,14
58380,1,84,34,101,104,93,14,25,86,1,2
58381,0,109,41,22,4,21,15,88,9,110,94
58382,1,26,85,22,101,104,5,35,120,114,87
58383,1,9,69,89,22,67,45,87,21,74,41
58384,1,8,34,64,2,69,48,21,76,26,51
58385,0,42,67,11,2,8,41,14,17,4,83
58386,1,14,16,93,45,90,75,92,69,6,101
58387,1,75,67,28,74,33,101,34,19,69,41
58388,1,39,101,14,41,10,9,8,84,22,57
58389,1,39,67,5,89,2,102,11,32,41,64
58390,0,104,45,44,59,37,47,99,14,26,56
58391,1,35,67,14,99,31,4,9,8,53,74
58392,1,93,111,14,99,25,58,18,5,43,32
58393,1,9,69,15,87,59,96,106,81,112,91
58394,0,35,22,46,68,110,120,67,91,60,72
58395,0,52,77,26,63,69,4,101,34,31,21
58396,1,99,84,22,4,26,40,93,85,17,32
58397,1,108,41,14,30,34,8,27,110,26,17
58398,1,1,85,105,14,74,22,44,100,2,11
58399,1,16,114,9,56,83,93,107,4,119,69
58400,1,54,64,40,72,22,7,44,26,89,76
58401,0,114,71,108,74,79,26,106,82,88,21
58402,0,41,88,87,60,8,1,2,101,14,59
58403,1,30,56,42,2,23,86,93,100,21,47
58404,0,17,21,67,62,32,43,83,5,104,8
58405,1,29,17,26,7,48,69,20,67,46,52
58406,1,67,101,86,32,85,41,26,16,4,21
58407,1,67,2,46,101,37,32,26,18,69,74
58408,1,84,67,9,74,82,14,120,11,97,44
58409,1,79,72,21,22,4,73,10,107,34,101
58410,1,100,49,101,2,48,21,88,85,67,25
58411,0,37,32,69,93,34,74,21,95,3,14
58412,0,106,90,46,14,102,41,74,104,88,75
58413,0,21,33,57,70,35,20,89,74,99,44
58414,1,51,22,40,15,1,9,11,94,14,20
58415,1,9,105,67,45,51,101,11,16,85,93
58416,0,93,86,37,25,99,87,56,28,6,21
58417,0,2,9,101,23,41,8,22,104,21,113
58418,1,21,3,69,106,67,14,38,74,8,64
58419,0,88,83,39,114,3,33,106,60,5,38
58420,0,17,21,35,14,6,44,89,71,78,74
58421,1,18,45,62,40,21,86,74,56,51,84
58422,1,14,10,113,5,61,59,111,85,100,82
58423,0,87,99,27,6,92,12,113,29,7,75
58424,0,86,84,11,110,54,1,9,71,97,27
58425,0,2,4,27,93,14,30,21,22,67,96
58426,0,91,6,48,46,9,74,120,16,4,27
58427,1,4,107,87,2,1,69,109,37,31,56
58428,1,68,62,41,21,11,54,74,18,14,120
58429,1,81,110,9,45,26,33,19,68,14,8
58430,1,41,22,92,56,30,40,110,106,48,2
58431,1,75,114,99,32,23,49,8,2,71,52
58432,0,10,108,101,20,46,11,40,54,14,86
58433,1,1,60,34,27,14,26,108,43,67,91
58434,0,23,60,104,90,14,114,119,11,49,75
58435,1,63,5,85,74,114,92,87,41,101,59
58436,0,27,81,104,75,23,20,22,95,49,51
58437,1,11,14,4,12,64,72,21,9,76,18
58438,0,27,2,88,34,67,52,22,8,101,38
58439,0,63,91,11,10,30,35,3,77,7,27
58440,1,82,72,41,7,30,74,44,28,75,97
58441,1,87,106,52,22,51,9,12,83,21,17
58442,1,106,52,27,78,56,63,14,74,12,26
58443,0,2,21,101,114,37,27,67,84,69,56
58444,0,68,34,120,22,42,14,74,45,4,101
58445,1,104,30,39,67,2,22,110,47,12,7
58446,0,22,86,32,7,67,70,14,11,114,31
58447,1,44,17,4,19,32,67,23,69,7,39
58448,0,4,38,119,84,41,26,86,99,67,22
58449,0,38,107,21,41,11,8,69,32,101,106
58450,1,101,22,2,114,41,48,64,37,120,23
58451,0,93,23,5,26,9,90,22,11,111,81
58452,0,19,63,93,75,74,95,68,47,90,41
58453,1,48,22,9,39,45,94,84,2,52,44
58454,1,63,46,6,110,101,34,38,85,8,86
58455,1,30,41,14,97,25,79,74,21,82,3
58456,0,8,43,87,62,110,14,44,75,34,9
58457,0,34,101,44,69,12,21,13,14,7,41
58458,0,26,109,97,14,101,30,74,54,21,3
58459,0,1,51,64,111,21,52,12,9,7,74
58460,0,93,7,96,106,64,45,63,30,41,44
58461,0,32,8,11,59,38,20,106,93,2,22
58462,1,16,48,29,39,68,17,8,14,21,31
58463,0,101,114,9,106,1,46,14,8,27,51
58464,1,23,63,47,84,22,21,30,51,59,52
58465,1,44,99,62,11,101,55,20,48,12,37
58466,0,94,85,8,90,32,9,48,74,84,99
58467,1,84,32,48,4,21,101,99,34,104,67
58468,0,4,104,119,14,21,84,99,1,5,34
58469,1,22,106,64,74,104,23,41,120,110,32
58470,0,45,22,2,114,46,86,101,90,49,1
58471,0,62,21,15,41,68,11,81,9,37,51
58472,1,6,47,27,107,14,51,41,5,72,25
58473,1,11,55,9,75,14,86,25,21,44,96
58474,1,48,108,26,34,91,16,96,32,8,35
58475,0,14,10,52,4,51,21,71,2,1,74
58476,0,72,4,93,99,17,75,30,69,56,114
58477,1,2,109,31,17,7,1,108,84,75,76
58478,1,88,99,1,31,17,49,114,84,52,89
58479,1,44,9,99,34,90,41,74,2,8,22
58480,1,41,3,108,46,14,18,22,64,62,2
58481,0,74,23,90,93,102,100,22,8,104,68
58482,0,9,21,56,23,4,41,90,108,11,69
58483,1,2,93,13,37,32,86,8,39,74,20
58484,0,78,119,15,101,10,56,45,41,37,52
58485,1,100,67,86,98,17,102,89,87,22,4
58486,0,64,21,23,2,8,109,101,17,88,110
58487,1,106,32,20,57,28,62,48,17,109,120
58488,1,41,74,86,14,114,23,2,16,56,37
58489,0,84,51,8,26,14,13,3,57,86,94
58490,1,82,5,67,69,90,58,89,40,26,12
58491,1,20,99,1,75,34,11,50,32,69,72
58492,0,45,48,101,120,51,108,86,22,69,42
58493,0,17,120,12,89,68,48,21,85,91,2
58494,1,21,64,74,1,40,22,35,67,100,20
58495,1,76,30,60,1,104,22,99,26,44,84
58496,1,7,104,23,8,11,101,14,93,34,112
58497,0,9,77,17,52,27,34,69,35,31,104
58498,0,59,30,86,8,32,23,75,15,36,42
58499,1,85,8,52,30,74,9,59,46,16,88
58500,1,28,45,22,27,6,101,93,21,17,99
58501,1,11,87,33,44,2,1,86,21,76,23
58502,1,2,8,23,120,44,105,52,14,74,48
58503,0,99,22,19,41,80,14,4,86,18,97
58504,1,59,102,40,16,12,106,48,27,111,47
58505,1,9,22,28,12,83,84,60,8,27,67
58506,0,106,85,86,102,77,5,17,49,119,42
58507,1,21,34,16,62,95,40,26,67,14,88
58508,1,67,105,41,46,101,37,93,49,57,88
58509,0,100,25,48,42,69,8,104,49,9,22
58510,1,22,42,112,32,39,84,56,23,1,14
58511,0,38,3,103,17,41,52,12,110,68,34
58512,1,12,14,39,20,17,41,38,101,52,34
58513,0,100,21,48,34,87,3,12,39,42,110
58514,1,84,99,14,23,70,108,101,106,21,41
58515,0,56,114,93,11,84,4,30,9,25,79
58516,0,105,9,16,25,66,17,35,101,64,2
58517,0,112,62,7,44,34,14,51,77,86,11
58518,1,87,22,107,21,44,119,74,4,64,36
58519,0,26,107,114,11,23,36,85,74,44,28
58520,1,19,89,100,11,104,25,3,64,38,41
58521,0,64,85,51,49,54,76,44,22,96,88
58522,0,14,17,114,51,4,40,5,22,101,12
58523,0,35,52,99,93,84,102,9,16,26,4
58524,0,90,8,86,41,113,10,106,14,33,11
58525,0,11,22,84,99,42,114,74,104,27,71
58526,0,11,86,120,8,14,21,37,67,17,2
58527,1,67,119,104,82,7,28,14,21,1,16
58528,1,14,56,23,41,32,97,28,60,22,1
58529,0,93,69,7,34,119,4,67,9,99,22
58530,0,93,2,106,88,22,46,98,119,67,84
58531,1,44,78,101,9,67,7,93,110,74,79
58532,1,52,34,120,21,67,64,35,33,20,5
58533,0,18,44,29,1,27,21,53,8,38,17
58534,1,34,86,99,81,22,21,74,26,6,114
58535,1,56,20,37,17,96,85,34,21,8,2
58536,0,84,34,22,8,53,61,1,49,9,14
58537,0,7,8,14,113,45,16,21,5,1,64
58538,0,17,27,12,14,2,84,110,23,109,50
58539,1,12,26,22,108,64,32,27,41,61,21
58540,0,60,54,50,101,47,23,9,51,94,84
58541,1,35,84,120,1,9,58,28,27,17,48
58542,0,44,111,23,30,69,22,21,25,63,68
58543,0,100,99,47,48,88,11,68,22,14,8
58544,1,4,22,88,14,41,74,7,114,31,27
58545,1,41,25,27,120,77,69,48,4,84,22
58546,1,7,62,72,36,22,12,106,32,23,86
58547,1,27,26,69,17,54,93,68,34,84,21
58548,1,37,83,101,120,54,90,85,53,21,41
58549,1,40,27,70,21,17,86,96,8,20,35
58550,1,88,7,106,87,8,22,120,23,17,1
58551,0,38,23,10,14,26,22,48,78,88,120
58552,1,46,3,48,44,21,6,13,9,103,11
58553,0,44,47,52,31,88,34,67,105,45,104
58554,1,65,4,119,34,28,23,44,79,20,25
58555,1,31,8,17,51,120,22,84,36,21,35
58556,1,97,14,5,67,35,12,21,62,106,16
58557,0,93,32,31,64,52,21,101,1,42,41
58558,0,95,20,38,17,69,94,14,34,29,86
58559,0,76,5,1,54,27,32,7,25,93,14
58560,1,14,26,76,74,98,5,17,1,84,2
58561,1,77,84,64,9,120,101,61,7,8,108
58562,1,14,56,87,72,28,97,22,8,101,37
58563,0,71,11,64,10,22,32,97,74,27,67
58564,0,9,98,14,42,106,92,119,27,99,12
58565,0,16,17,50,59,101,44,32,114,64,2
58566,0,32,8,11,99,26,114,2,85,14,22
58567,1,17,22,84,14,8,2,11,77,90,27
58568,0,97,23,8,86,101,88,51,22,27,41
58569,1,51,101,41,21,86,99,23,48,14,30
58570,1,9,11,33,32,42,8,73,27,96,106
58571,0,63,3,69,110,11,22,26,27,93,16
58572,0,56,63,114,53,14,8,87,85,34,38
58573,0,9,26,41,100,43,84,27,120,74,72
58574,0,64,23,97,1,16,7,11,27,57,32
58575,1,27,2,8,21,14,36,95,5,11,3
58576,1,27,4,34,56,9,68,61,29,12,22
58577,0,63,56,104,81,86,32,64,9,41,51
58578,0,77,10,25,1,33,72,56,74,11,75
58579,0,81,86,34,87,14,52,69,1,74,7
58580,0,74,32,109,84,57,22,41,104,87,26
58581,0,93,40,96,11,26,21,9,47,27,6
58582,0,69,67,25,101,47,34,22,104,86,88
58583,0,16,110,34,114,14,74,67,99,3,84
58584,1,21,57,22,81,26,69,37,4,94,76
58585,1,110,44,112,56,16,31,7,72,14,34
58586,0,14,99,35,67,76,59,26,53,48,108
58587,0,99,34,45,75,12,110,7,114,14,69
58588,0,86,43,21,54,57,106,48,69,83,64
58589,0,113,59,111,36,84,54,64,23,68,100
58590,1,93,22,74,7,87,1,100,88,106,86
58591,1,29,4,27,74,14,85,21,9,76,10
58592,1,54,36,2,25,27,93,23,52,106,21
58593,1,70,69,100,11,119,22,32,2,72,3
58594,1,22,101,19,32,67,106,44,86,23,30
58595,1,12,62,7,25,37,106,14,21,110,32
58596,1,68,81,59,71,21,4,107,44,22,32
58597,0,95,108,100,74,87,109,22,104,85,26
58598,0,3,22,9,42,80,37,21,14,67,25
58599,1,67,34,53,7,101,26,108,8,11,45
58600,1,21,2,63,22,14,8,60,26,47,9
58601,1,22,93,14,5,49,7,37,21,114,86
58602,1,93,44,86,7,104,16,74,94,21,119
58603,0,42,52,2,8,11,14,23,17,82,6
58604,0,95,14,81,7,41,37,18,35,26,21
58605,0,21,23,99,93,86,22,101,1,92,85
58606,1,59,74,9,46,114,82,60,50,1,101
58607,1,28,9,87,17,47,67,5,71,99,74
58608,1,67,79,81,16,106,71,43,7,27,8
58609,0,14,99,93,74,7,36,48,35,5,16
58610,0,2,76,89,64,10,4,22,71,3,29
58611,0,81,5,34,16,28,9,43,97,94,14
58612,0,68,1,57,76,112,87,48,86,34,4
58613,0,97,1,32,101,114,22,102,14,23,93
58614,1,41,30,110,74,4,84,72,21,28,11
58615,1,72,16,14,93,34,96,67,106,37,86
58616,0,91,69,94,3,70,29,4,81,37,16
58617,1,114,11,75,31,9,14,26,99,43,93
58618,1,21,23,44,40,50,80,41,120,37,39
58619,1,11,51,22,61,2,44,81,34,63,88
58620,1,53,44,86,84,76,89,72,57,43,26
58621,0,38,82,81,27,87,42,45,2,84,32
58622,0,54,74,26,98,53,23,47,39,96,14
58623,1,82,119,90,12,30,87,71,7,4,39
58624,0,100,60,106,22,108,120,46,90,9,8
58625,1,37,11,93,104,22,2,14,101,106,4
58626,0,28,22,26,36,67,1,34,86,99,23
58627,1,14,46,59,71,4,47,87,70,9,86
58628,0,41,46,52,36,101,48,23,14,2,87
58629,1,106,75,71,61,93,74,21,64,119,41
58630,0,22,41,84,9,69,114,29,100,90,47
58631,1,47,26,99,75,93,74,21,86,114,7
58632,0,20,23,104,36,6,41,99,14,28,34
58633,0,30,7,68,67,38,74,27,85,41,21
58634,1,59,5,51,71,34,8,76,85,27,97
58635,1,8,76,21,62,20,35,7,99,48,75
58636,1,87,14,22,120,1,114,26,30,45,74
58637,0,83,4,110,70,21,101,51,11,41,95
58638,1,81,14,63,71,23,21,51,67,7,101
58639,0,74,27,101,106,16,48,45,68,86,38
58640,0,11,30,101,8,52,91,44,2,83,14
58641,1,14,60,9,94,34,38,100,10,41,27
58642,0,75,8,86,101,78,99,28,34,68,41
58643,0,110,6,1,25,14,67,45,22,26,27
58644,1,95,101,14,99,60,86,22,111,69,8
58645,0,37,59,17,51,111,21,11,52,119,81
58646,0,12,69,111,107,35,101,2,81,42,9
58647,1,77,26,120,27,17,112,4,34,72,2
58648,0,87,88,67,96,34,7,44,26,98,74
58649,1,85,22,63,119,105,11,104,71,57,82
58650,1,51,93,99,4,26,108,9,21,48,30
58651,1,7,27,78,14,45,3,12,26,29,22
58652,1,9,34,104,101,100,1,21,16,76,5
58653,1,71,93,21,106,100,91,95,74,13,3
58654,1,108,114,86,23,33,106,54,64,89,9
58655,0,4,113,103,31,71,101,9,51,93,27
58656,0,26,106,21,8,102,1,84,14,94,2
58657,1,39,99,26,10,88,113,111,9,1,21
58658,0,1,5,119,25,33,7,120,86,67,17
58659,1,8,75,11,45,51,22,78,4,111,34
58660,1,14,32,48,21,49,86,44,99,88,34
58661,1,74,4,12,26,2,87,106,7,69,11
58662,0,54,120,14,30,29,74,3,96,83,8
58663,1,93,14,114,86,99,4,51,119,84,110
58664,0,93,14,54,34,74,88,106,42,56,27
58665,1,110,93,26,22,120,75,106,48,7,41
58666,0,46,26,44,36,90,22,93,111,9,23
58667,1,5,2,103,22,67,27,17,108,14,54
58668,1,98,39,14,12,100,84,46,54,90,93
58669,1,83,1,21,88,69,45,107,101,10,17
58670,0,93,11,110,14,88,98,35,100,1,37
58671,0,96,44,45,88,94,22,2,13,104,14
58672,0,72,34,90,22,4,52,84,96,1,86
58673,0,51,39,10,89,22,37,106,4,57,14
58674,0,119,2,10,84,25,12,19,68,7,22
58675,1,11,77,7,33,86,27,96,16,74,41
58676,0,72,7,9,41,87,26,16,81,90,76
58677,0,22,9,72,62,69,32,120,7,34,67
58678,1,48,33,74,108,26,101,19,109,84,47
58679,1,119,114,105,99,39,32,46,93,26,28
58680,1,93,16,34,22,9,14,11,104,27,44
58681,1,114,104,75,93,17,42,14,67,39,108
58682,0,120,26,34,100,86,84,52,50,72,23
58683,0,101,10,107,28,49,67,14,11,69,9
58684,0,21,74,7,104,84,4,114,43,57,96
58685,1,38,61,119,21,54,114,74,86,85,39
58686,1,67,25,23,2,14,7,32,1,82,30
58687,1,67,76,14,29,22,110,47,101,93,49
58688,1,71,12,108,25,14,120,114,23,26,19
58689,0,74,7,72,97,86,71,48,30,101,88
58690,1,4,76,86,14,9,28,21,6,31,25
58691,0,60,106,42,3,91,4,83,9,82,16
58692,1,114,46,38,14,27,22,83,1,98,101
58693,0,35,45,2,47,16,44,97,14,52,11
58694,1,83,11,48,111,21,46,119,114,90,22
58695,0,69,94,86,112,22,74,68,88,7,41
58696,1,97,119,1,120,100,51,48,11,14,30
58697,1,15,86,113,69,5,44,120,78,22,30
58698,0,69,56,42,84,93,81,21,14,28,30
58699,0,50,67,21,7,69,1,106,26,52,16
58700,0,4,32,35,120,20,21,101,14,1,82
58701,0,113,21,10,101,85,12,22,5,14,41
58702,1,14,37,12,9,108,27,106,15,119,8
58703,1,108,92,82,26,4,87,78,93,74,111
58704,1,18,87,7,14,17,89,61,32,93,108
58705,0,5,99,22,41,83,7,69,61,26,12
58706,1,69,86,74,1,51,26,21,42,52,60
58707,0,87,14,99,56,92,106,103,27,48,85
58708,0,34,2,84,1,110,109,27,23,9,105
58709,0,51,20,82,22,114,5,74,1,4,14
58710,0,34,21,14,86,97,72,35,23,16,9
58711,0,26,88,114,33,46,1,42,14,98,101
58712,1,111,11,79,2,1,99,112,74,41,5
58713,0,44,108,74,83,71,14,23,114,22,105
58714,1,104,51,22,67,101,98,83,34,93,37
58715,0,2,22,4,10,105,25,1,106,9,108
58716,0,17,114,30,27,14,7,87,22,95,74
58717,1,81,119,25,35,2,4,93,51,101,33
58718,0,14,16,11,59,101,32,21,64,4,92
58719,0,101,78,44,64,4,3,58,86,23,77
58720,1,30,106,23,62,4,14,120,35,101,67
58721,1,13,69,37,119,6,4,21,27,22,64
58722,0,99,1,105,14,34,102,104,74,114,27
58723,1,44,20,77,22,64,120,68,26,10,59
58724,1,4,14,33,101,79,63,17,86,48,53
58725,0,4,25,107,1,9,76,48,86,28,84
58726,1,14,105,72,75,21,10,96,110,30,74
58727,0,91,93,27,104,74,97,114,120,110,21
58728,1,114,23,88,74,70,48,14,32,8,34
58729,0,23,26,14,34,25,74,62,64,8,99
58730,1,119,51,85,48,46,110,75,93,74,62
58731,0,113,22,8,10,92,23,99,37,79,48
58732,1,9,99,86,74,48,75,84,41,31,70
58733,0,82,74,84,6,86,9,14,46,21,92
58734,1,21,8,111,51,22,23,7,20,58,81
58735,1,31,63,9,11,67,48,86,20,47,99
58736,1,27,93,35,92,39,119,71,21,106,12
58737,1,22,67,27,65,91,11,86,97,93,16
58738,1,91,84,4,10,21,30,44,49,52,87
58739,0,4,54,37,69,27,30,51,11,108,41
58740,0,70,102,56,18,87,26,10,61,2,52
58741,1,84,96,48,74,22,76,36,54,75,7
58742,1,110,67,112,82,22,27,17,58,9,114
58743,0,57,21,34,27,95,8,36,106,119,32
58744,0,23,1,9,50,99,35,41,39,86,88
58745,0,51,74,95,5,92,12,2,101,50,32
58746,1,96,3,69,59,93,108,52,46,103,114
58747,1,6,17,2,87,97,38,91,93,23,119
58748,1,22,93,14,34,63,40,19,31,72,74
58749,1,22,20,26,114,38,4,52,103,41,86
58750,1,39,108,27,88,6,99,64,8,47,26
58751,1,37,22,67,98,14,102,110,41,119,34
58752,0,88,48,22,114,75,120,74,35,14,27
58753,0,40,27,34,67,37,101,63,84,48,25
58754,1,14,10,37,22,102,27,62,93,39,110
58755,1,56,106,23,51,87,30,34,22,67,42
58756,0,26,67,3,34,38,28,52,77,23,101
